uuid,division,collection,title,typeOfResource,genre,date,identifier,location,total
318232e0-c530-012f-452e-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
345922a0-c530-012f-066a-58d385a7bc34,Manuscripts and Archives Division,"Thomas Addis Emmet collection, 1483-1876, bulk (1700-1800)",1,1,0,1,1,1,5
372dbfe0-c530-012f-0bb7-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
39e4ae90-c530-012f-e26a-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
3ccd07d0-c530-012f-4f11-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
3fd4f970-c530-012f-78f7-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,1,0,1,5
43122970-c530-012f-0dd9-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
466a4450-c530-012f-c65e-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,1,1,1,1,6
49b015c0-c530-012f-80c4-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
4c95c600-c530-012f-c1c3-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
530f37f0-c530-012f-3592-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
56976830-c530-012f-9c9c-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
5989f440-c530-012f-c11c-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,1,1,1,1,6
5c822ae0-c530-012f-0a5b-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
5fa90970-c530-012f-7b0c-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
62d79b70-c530-012f-d9c4-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
692e9500-c530-012f-5dcd-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
6c7c3960-c530-012f-1709-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
6fc45f40-c530-012f-0770-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
72e50cc0-c530-012f-dfcf-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
78eece20-c530-012f-d748-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
7c18c3c0-c530-012f-82f9-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
7f6eea10-c530-012f-a2c6-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
8295b840-c530-012f-ff8b-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
859e9c40-c530-012f-85ee-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
88cf14d0-c530-012f-b825-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,1,0,1,1,5
8f716270-c530-012f-eace-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
923e2330-c530-012f-7abf-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,0,1,1,1,5
95539df0-c530-012f-ba76-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
98703a70-c530-012f-8d0d-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
9b968240-c530-012f-1ceb-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
9e9bbe30-c530-012f-06a5-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
a1bf1100-c530-012f-d958-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
a51f41d0-c530-012f-0816-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
a8274520-c530-012f-5a52-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
ab78ad70-c530-012f-ae8c-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
b47f24d0-c530-012f-b63a-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
b7a0b110-c530-012f-0d36-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,1,0,1,1,5
be96a7b0-c530-012f-a163-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
c1a58450-c530-012f-3d74-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,1,0,1,1,5
c4c7e790-c530-012f-c603-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
c8718240-c530-012f-6be3-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
cbc65cd0-c530-012f-7aa8-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
cf2cb580-c530-012f-628c-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
d2b85460-c530-012f-e4c6-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
d6594de0-c530-012f-12c7-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
d9bf43a0-c530-012f-d74f-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
dd5556b0-c530-012f-2f74-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
e0972110-c530-012f-1075-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
e413b490-c530-012f-e322-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
e7a999b0-c530-012f-ff40-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
eefdce50-c530-012f-781d-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,1,0,1,1,5
f6116ed0-c530-012f-e3f3-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
f96cea10-c530-012f-49b0-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,1,1,1,1,6
fd2ebb60-c530-012f-7ddf-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
00f3d710-c531-012f-e8a8-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
043ce650-c531-012f-9ba4-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
07a9c7a0-c531-012f-a91b-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
0b356650-c531-012f-b470-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
0eb117a0-c531-012f-e113-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,1,0,1,1,5
122218c0-c531-012f-11b1-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,1,1,1,1,6
153928a0-c531-012f-f03e-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
1f7bd330-c531-012f-dd83-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
228585a0-c531-012f-1339-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
29778140-c531-012f-4be5-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
2cd7f8d0-c531-012f-7b88-58d385a7bc34,Manuscripts and Archives Division,"Thomas Addis Emmet collection, 1483-1876, bulk (1700-1800)",1,1,0,1,1,1,5
30639d60-c531-012f-3619-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
337ef4c0-c531-012f-baec-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
3a050450-c531-012f-2c10-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
3cdf7930-c531-012f-31a5-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
3fbec280-c531-012f-4e1d-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
42e56c40-c531-012f-904a-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,0,1,1,1,5
45ff5e10-c531-012f-4a79-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
48f0b630-c531-012f-7188-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
4bda4090-c531-012f-0909-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
552f4350-c531-012f-45e6-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
5b914db0-c531-012f-6631-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
5ef170d0-c531-012f-1ac2-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
622739c0-c531-012f-500e-58d385a7bc34,Manuscripts and Archives Division,"Thomas Addis Emmet collection, 1483-1876, bulk (1700-1800)",1,1,0,1,1,1,5
652e4860-c531-012f-4290-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
6b281690-c531-012f-0975-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,1,1,1,1,6
6e3d9470-c531-012f-6ced-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
711d69f0-c531-012f-e7d7-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
744f2970-c531-012f-34e9-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
776b0650-c531-012f-d9f9-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
7a4e22c0-c531-012f-0153-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
805cbcc0-c531-012f-a7c4-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,1,1,1,1,6
8980c900-c531-012f-f8fd-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
8c361fa0-c531-012f-a737-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
8f5aac80-c531-012f-a9b1-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
92821330-c531-012f-456f-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
95a33630-c531-012f-4a45-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
9875c980-c531-012f-a8f1-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
9b363bd0-c531-012f-f327-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
9e4584c0-c531-012f-ad08-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
a157d200-c531-012f-fc4d-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
a428be80-c531-012f-dcd2-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
aa25c100-c531-012f-6114-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
ad25ed90-c531-012f-67ae-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
b0585c80-c531-012f-fb2d-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
b363f540-c531-012f-1f90-58d385a7bc34,Manuscripts and Archives Division,"Thomas Addis Emmet collection, 1483-1876, bulk (1700-1800)",1,1,0,1,1,1,5
b6837710-c531-012f-7ba5-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
bcdd67d0-c531-012f-50c1-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
c2e00e70-c531-012f-059e-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
c8fb2360-c531-012f-5352-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
cc4cd790-c531-012f-ed8f-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
cfa8a4b0-c531-012f-bd03-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
d6547bf0-c531-012f-d7a0-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
d9755690-c531-012f-ee16-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
dc9a4f50-c531-012f-e02f-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
dfea52f0-c531-012f-41e0-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,1,1,1,1,6
e62cd370-c531-012f-b11f-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
e9685120-c531-012f-3435-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
eca5bfc0-c531-012f-376c-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
efdd7030-c531-012f-63b0-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
f2d71670-c531-012f-8157-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
f5dd9d40-c531-012f-b73f-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
f90bdc90-c531-012f-4557-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,1,0,1,5
fc2f2ea0-c531-012f-a9cc-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
ff220b00-c531-012f-39ec-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
022d1bf0-c532-012f-0f6e-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
05a41e80-c532-012f-d897-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
08d6c540-c532-012f-a5c9-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
0c6462f0-c532-012f-fdd1-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
0fd7d7a0-c532-012f-26e6-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
136513b0-c532-012f-bba8-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
16fbb7c0-c532-012f-729a-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
1e065370-c532-012f-a8b8-58d385a7bc34,Manuscripts and Archives Division,"Thomas Addis Emmet collection, 1483-1876, bulk (1700-1800)",1,1,0,1,1,1,5
215c9940-c532-012f-6e1d-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
24d70cc0-c532-012f-00f7-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
28c4e700-c532-012f-c760-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
2c6f0a70-c532-012f-76f6-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
33a10610-c532-012f-a81b-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
3a97d050-c532-012f-6533-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
3de773b0-c532-012f-c2e9-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
4121bfa0-c532-012f-ea77-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
